filename,ILD,EL0,EL1,EL2,EL3,EL4,EL5,EL6,EL7,EL8,EL9,EL10,ER0,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,ER10,max_vol,fs,cutoff,amp,dur,fn,normalize,n_frames,sigma,first_frame_0_ILD,save
cux,-4,66.56741375393091,68.55839188198203,66.89494265894143,69.7475921143488,67.7217912596082,67.63719438478513,69.67004389657095,68.40192367608174,68.67315012415146,69.05823198301759,68.55628491728214,66.56741375393091,65.8324916346709,63.51631927283561,64.01370620019561,65.38201526781442,63.68970513589589,65.45782411294275,64.66058103241355,62.45286972195028,62.56893206001081,64.15465863240262,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cuy,-4,66.02004980161644,68.52328770896774,69.3429958926986,68.28605392961424,67.25116020922914,68.82961451333615,68.40502755640074,69.02871979338133,68.40408245732655,68.2819481860196,69.34650752160232,66.02004980161644,65.62464077220783,64.85439209772909,65.72042385039197,64.08451130910137,67.04669705592352,65.99561019303337,62.75600884710595,64.8449204132242,66.52161319966409,65.1473009916286,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cuz,-4,68.70667573248487,69.55399461099258,67.9668911945674,69.17941171040744,69.27355156392707,69.2630624700335,68.65652581593082,68.26205169424934,69.51945874648302,69.68644972481812,68.17384489008992,68.70667573248487,63.880104043876536,66.390050029598,65.29438806686282,62.362131473288905,65.5396070258167,65.06257319216776,64.83391604773547,65.06524766094972,65.08659149434726,64.96499781632092,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cva,-4,66.27756939042663,68.9427931473684,68.72492747236137,68.19229489355577,66.88672472500838,69.56645346365053,69.17568538543442,69.36344453394733,69.53175648908123,69.01984375315625,68.15088612497786,66.27756939042663,66.51809383749932,63.871143990814886,65.36438447199858,64.60992661418406,65.03182355415751,64.1610733152955,65.72541974235571,64.43142821647159,64.13667565682749,66.12474221927656,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvb,-4,66.8546040742954,68.02174277034752,69.75075698218728,69.04754952260859,70.68679565371264,68.3691739209262,68.45637651023424,67.08950108688371,69.01783063614795,67.43749950870313,68.82873706539229,66.8546040742954,63.92043551432878,63.928795597127674,64.39712215603856,65.89154679915701,63.52063961557741,63.53966033086095,64.74555669244226,65.07632179087825,64.55646902949198,62.54177398389314,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvc,-4,67.15578061177546,67.82316353832472,67.77255677028671,67.43108897014372,67.90164737926202,69.23019200096012,69.69214091624157,68.26046903407276,68.60851685805446,68.5005552688099,68.74725563654877,67.15578061177546,64.54311596025026,64.21721934248379,64.00998334032612,65.08063874233957,64.45635007466346,64.20744900038109,66.8881177090411,63.777150487624624,65.80241746510936,64.73532347653466,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvd,-4,64.96981751267411,67.6485117003165,68.05811881580925,68.20366960332225,68.59046700129228,67.69962275912815,68.26563797650093,68.16624538742371,68.30473546643292,67.74266475703193,69.55786576328201,64.96981751267411,65.01925767425884,63.968783605322436,65.07555348139165,64.59644154007884,65.75771515263715,64.26251278110159,64.98846638484576,64.71110460866919,65.65066436209881,63.823644651235874,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cve,-4,66.49150997586847,67.8878802611919,67.62978487658957,68.12241219224956,70.0885107327185,68.15318145569204,70.10704439683057,66.83992604637254,68.26629781441224,68.71535550563479,68.5600051950655,66.49150997586847,65.36179131724417,65.4189516532941,64.76965512845153,65.87683568139181,63.523932820686426,64.56423689233804,64.00474661384065,65.4475105930883,63.914552368579585,63.516445957315625,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvf,-4,67.13156503779426,68.24464996589396,68.2027507443648,70.01401071397368,66.1959440356809,67.20525459152,70.62324769862202,67.04126870906791,67.62304131241936,69.02904580450601,69.52452135030305,67.13156503779426,63.75491691007165,67.30474060437112,64.38492933726653,64.31110429681677,65.46983632370082,64.47299929365902,65.45547152640961,63.4830837710471,64.1400830568861,63.88186790900084,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvg,-4,66.29540573520359,67.63569653788673,67.3560155861972,69.79655434737403,69.33622386938634,68.64488220005511,68.44791747311102,68.80132823125471,67.41011518024544,68.47758136086979,69.13990533196038,66.29540573520359,67.05739912770278,63.50710252489818,64.43878174343762,64.81940614837656,65.19400880812243,61.93941130580595,65.74814002350344,65.30563768573609,63.83669122773272,66.26350069910586,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvh,-4,67.90552065578635,71.55641426825477,66.52875470087908,67.15675253296666,67.77987420485779,69.03050056506203,68.91731677007355,69.50140839053755,67.26035403801524,68.76612792240542,69.10887434455141,67.90552065578635,64.16859282402896,64.06535133395236,65.67422446281287,65.14488006757053,62.49663588605064,62.898244536606555,65.39618233287834,64.90614228371302,64.02211992372884,63.25952423095957,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvi,-4,66.90139316271632,67.33283154131539,67.09271319757437,67.32067411091789,68.37352040045867,69.259372216205,68.43899613988378,69.07168715755876,67.44528324466347,68.12854463965051,68.3520820086409,66.90139316271632,65.84490324849851,62.42530496241146,63.87257991624317,64.48194879271612,64.14009484395594,64.90150299385942,63.993653839338755,64.62053856055905,65.70454296192993,64.58444013238106,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvj,-4,67.54261452979287,69.98454838512644,67.68539541150292,69.15057284069485,65.63541150041414,68.33257416776465,68.36064201462221,66.99062623822392,69.03470479430172,68.73563625782849,72.22845477515031,67.54261452979287,65.30110887743628,63.01810143529669,64.78439036573658,64.08974648679862,64.64834893508733,62.1193250926142,63.4994519946603,64.58395446789288,63.70081035301638,62.475099219039926,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvk,-4,66.39812352094725,67.20559668747894,67.894820586295,67.46480486280173,66.47882963074751,67.96232903004376,69.23257010515538,67.64409590194235,70.25824552762602,67.19141894551859,68.72429043575069,66.39812352094725,63.76867413170423,63.08393089050232,63.437014691435955,65.25691322863968,63.38789174789498,65.29395790554078,64.87820970141165,62.68200370553363,64.84775681084699,64.56190456231802,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvl,-4,65.94464053057288,68.48592462274932,67.37087269042576,69.52180992835463,68.95891182512713,68.56969083729425,67.61172844352227,68.87329865380094,67.77390631465572,68.75759146024616,69.18607510925176,65.94464053057288,64.69580179038468,67.19491311771532,63.86776749498301,63.395915727753824,66.54219048681242,66.55839425147909,64.48054937866802,64.52858763930757,63.560327339450026,63.40644230183549,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvm,-4,66.90395041025752,67.71195587775338,69.91263206786304,68.0975331560736,68.32840246212176,69.0776506058526,67.02266705826908,67.85950141178996,68.19674104500581,66.7279832410486,67.26545865963793,66.90395041025752,62.712037970634015,65.87121957424303,64.179311507771,63.91390845806579,64.6379689095671,66.49799137306098,65.0155513728877,63.357183545179815,63.74728354659007,64.1538790873003,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvn,-4,67.30100666926823,68.4513287090973,69.4414806527612,68.24534650606078,66.98617086839495,67.75466572496993,67.99818099680921,69.00812346240146,68.54415164146397,68.45095283581603,68.11215086978024,67.30100666926823,63.59979291413501,64.24856435537063,65.89625933047691,63.93505435666009,64.11751191298063,65.2278019965581,65.63332193000893,65.5698301691847,65.06895083931578,67.55326013789633,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvo,-4,66.91061978411193,67.79711218121147,69.88783484545795,68.03586354800233,69.70582369070311,70.66991093107735,69.87308129331502,69.52219639276376,68.07483711353922,69.0334816609364,69.6020251029323,66.91061978411193,63.48362926912329,64.88311186587327,63.20269896276808,66.77594046381246,62.88670040078825,64.36307399967714,65.30459182250765,65.11614321452912,64.29764744031581,64.85532637816115,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvp,-4,65.78205179264407,67.19687845856456,69.98953535705743,68.3921453586097,67.25733632608912,68.32971309201349,69.61229054102186,68.66760823322122,69.312442957544,66.98514152295935,69.43014794523467,65.78205179264407,64.61864033552187,65.20558043532901,65.37672892401233,64.02532301125206,65.31629273805956,65.58215551588245,64.04317366317039,65.06792118350167,65.06041182873821,64.69798869170256,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvq,-4,65.31974886401554,67.70961115929477,69.47464348781759,69.83835258456102,68.54410306015494,67.05961745879613,69.72848092534362,68.6398413773052,69.5112152034336,69.38605780748556,68.17901955413369,65.31974886401554,65.39637414314107,64.02415341011174,63.61456945444839,65.65696858540487,64.2239548132442,65.7457768850181,63.73638812208181,64.53093929093447,62.136556444418986,63.2425950013752,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvr,-4,65.40349806008722,69.32436333153285,68.0467829753884,68.49391633429065,69.07660317979007,67.70783716724726,67.0632588289744,68.69767808205464,68.78588788585327,69.40525605195901,69.22167512145857,65.40349806008722,64.32037012240622,63.61152423225623,65.22339615003308,64.01253529375653,64.33042750659281,64.32562887458766,63.733948032195904,64.25225626239715,64.40055663132388,64.61305302465496,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvs,-4,66.54761964686901,68.60587649677247,68.80790270874647,67.64191281482685,67.82456451001373,69.50610531292457,69.72424057652289,69.12432077225077,70.41818094661271,68.86667179695054,67.89603276128378,66.54761964686901,62.733210162511504,65.72643818489074,64.57687141020605,64.10499963146344,65.08712280549577,64.71904903816774,63.68473921182395,66.87245249715286,63.59624433829112,63.53286942897139,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvt,-4,66.08723142815938,67.90659023186033,68.74720193087471,68.93051756939813,66.77711332722572,68.54225821639854,68.56914382893939,68.37660280019058,66.84460463476039,68.21751514751014,67.46693393353483,66.08723142815938,65.36365817043442,64.5214750682687,64.52185468003641,64.56097369387234,63.83095502967323,63.473298043073754,63.855324297102364,64.72157493202022,63.28213097273693,65.01622421523639,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvu,-4,65.80149333211862,68.09236846876706,68.82751209815956,67.59149637729725,68.31671132563929,68.94425362085155,68.84465270533367,68.55731951373751,67.74883556065042,68.66675851541422,68.82286396831336,65.80149333211862,65.52004294382921,64.6562641060515,64.27349320188068,62.72356334064544,64.7037459910613,63.32158510380095,65.58097862894003,64.83178199957368,64.66396969864091,65.37574647836712,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvv,-4,67.14070959190283,69.26650466856799,68.6944473135148,68.52887384056234,70.53882117128582,68.5310405299239,68.38639101510648,68.40595722337052,70.86523820230144,70.33785832979639,65.79372602770016,67.14070959190283,64.86641812687971,64.06335715128283,65.4602519220399,63.288399395764245,64.22813831200257,63.57854162495477,64.14480940302107,65.40975775374528,63.5339747915873,63.92537393481359,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvw,-4,66.90820120785413,68.15580326607385,67.86663314589649,69.54100169065889,68.48460170108025,67.52808110351674,67.92529341368915,68.32251699125277,70.38319660361775,70.44303023233395,68.10439119171495,66.90820120785413,65.51133294604116,64.50845425867203,63.25586064572339,64.24227722660355,64.01589276551597,65.23664696579408,64.8161894012926,64.30019244841873,64.17267991025133,65.1930932131622,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvx,-4,66.57673851881668,69.12606281692631,67.73100859099185,66.63776171237326,68.21594698092558,68.66562087366283,68.05703778820659,68.85824647495275,69.77402541192252,68.4271560924305,68.9755915771359,66.57673851881668,66.3747778286356,62.503146924274276,64.67562960087619,64.62087846540636,64.24585340827446,66.34149685322694,64.70210551021715,64.19702610031248,63.90262146789837,65.40706339546979,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvy,-4,67.02793657324892,67.51409210375262,66.86531602528993,68.98068686520229,67.62474512517456,67.03562733919367,68.97811897104489,69.00133034011517,68.76798182281571,70.79627050117165,69.1027913922799,67.02793657324892,65.79366082506309,64.03133474194298,64.98475371124339,64.54973391807869,63.41797367504745,63.90567327400822,64.48021574928191,64.19752446098325,63.398598003011955,65.32309665066099,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cvz,-4,66.69180742835312,66.3478752900094,68.75449051801799,68.32153500695463,67.52876235188472,68.31822629970372,69.35035557148838,68.80924748373397,67.98669349025916,69.81735897240034,68.93034582628846,66.69180742835312,64.29235852675686,64.86094095861398,64.82665403885972,63.13932083568289,65.23456296967501,62.52474997330859,66.12844630345019,64.22995272278182,64.87772982127642,64.33903000794975,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwa,-4,65.78571954661902,69.08012251649919,69.31766039753083,68.30965246428083,68.07099906601408,68.01369041733018,69.2902660642867,69.33549437025145,67.47587625150166,68.5266843817171,67.42161170795568,65.78571954661902,63.7429627867972,64.25585978429348,65.23279426242863,67.30762619123458,65.13484561398793,64.50114158606598,63.39011711345541,64.9664405266625,64.92704409341545,64.34288308389223,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwb,-4,66.30416716483896,68.13854269260078,68.44064394850692,68.7987173004848,68.16561698935341,65.54885461935363,68.26233880348539,68.20917546589997,69.67699061900345,68.01183256777529,68.69707976095005,66.30416716483896,64.22563774960057,64.31926297251823,64.6781747938301,64.0749630363145,63.34289711876089,63.96362718800586,64.98221452880549,65.65293909084623,64.16025929706808,63.96096793706052,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwc,-4,66.89905983445864,68.28140852609303,69.29838344936448,67.83929555628754,66.63799266694176,69.63873848734667,67.78267942654453,66.29476935536204,69.84769066801415,68.20665992885664,67.98533050685852,66.89905983445864,64.17695736693507,64.87270226593353,65.52321226787207,64.8996713119186,64.63690539463254,64.49628038220509,63.50724347181548,64.52915597790864,63.89058523206999,65.94072987989526,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwd,-4,67.70297506389065,69.19195558217662,67.99789293389796,68.85149834665737,68.50699465317187,67.74395231240159,68.4181323816268,68.08660175837821,70.27710495879946,69.08700466260619,68.2529467469117,67.70297506389065,65.21840821659548,63.580742155015386,64.66317162542903,62.590183879390366,63.21692492947257,63.19469122049507,64.81648888360537,65.54721376467785,65.91629012081653,64.10980475512032,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwe,-4,65.91766002578447,69.37745678633071,67.38656995435191,66.88044668046099,69.85548785081437,70.09207159681678,67.95564624881678,67.39019373420429,69.1770218348897,67.96764623930802,69.09507497799659,65.91766002578447,64.04090634658834,65.04838971328121,64.99530869728967,63.532419044165195,65.20892474031517,65.34429387640259,64.60450434615932,64.75813368186726,66.316617175135,65.32328070668473,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwf,-4,65.20117902116183,69.75806761630469,67.75833646004507,67.84328790042015,68.43219415256638,68.9095411835225,70.6534378528155,65.98533998859168,69.53191230161896,70.69825176880568,67.99539097217001,65.20117902116183,65.29354387572593,65.63718092217779,63.404299766304604,64.12394631898714,63.905499179295276,66.3883273381651,63.140946136933735,64.43016664239632,62.541124905242654,66.23326508375317,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwg,-4,65.75870928649093,70.44633366273224,69.19585528969148,69.94817139245437,68.56955642637685,66.87602171723896,69.11492885250621,68.95918718809372,69.77009803965389,67.58245260628709,67.19734929179226,65.75870928649093,64.69002367692036,64.86652330324962,65.69562901544998,65.11252619495365,65.38731611152056,65.34340530465629,62.663536510543416,64.68938272318951,65.95043887671346,64.24674574448616,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwh,-4,66.4222074580657,68.37510797408588,69.64857015527386,69.30642668814272,69.13802002236105,69.28235627877382,69.06900954816476,68.97317263729857,70.59187588904189,69.31114873601882,70.73160034128543,66.4222074580657,64.77703531227571,62.09188715021655,64.51920517612649,65.13747661486066,64.1348244571872,63.51793275915407,65.06746818518415,62.69525517248818,65.3442384463842,65.91663360765385,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwi,-4,66.9756616483171,68.96874978587408,68.25047359865192,67.30745949504873,68.85052498551565,68.20741497913258,69.43742536073299,69.897703070344,68.6109776420146,69.11972593634819,66.83904730182556,66.9756616483171,63.465541168078836,66.78824485459025,64.6063714553726,63.649324987638586,65.84251219900112,64.99403706391514,63.7311791529268,66.38265815764903,64.0296160620383,64.24585333236568,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwj,-4,65.83682313106436,69.8724797867955,69.0384718261881,66.49752852366018,71.03275280631969,70.42575950379431,67.81651736883794,68.37350805533592,68.960579167992,68.42629202350244,69.07143477025586,65.83682313106436,65.1820891745921,65.52311703636612,63.03226447878978,62.72753060934834,65.73907338473566,66.48808980255403,63.35879564853305,67.14854683327323,63.736856912938315,65.11239280873575,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwk,-4,65.84337811091203,66.70517179108221,68.55631067468376,69.67148423334862,66.34888322834982,70.44803323955433,68.58499680946552,69.31456630603634,68.83914135752798,68.52204256257296,68.54302539414087,65.84337811091203,65.98194966233304,64.43551115696965,65.12871600294947,64.74977700755758,62.52454356893841,65.12207545298598,65.13413872488051,63.83430281580217,65.9732720815609,66.15129913278452,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwl,-4,66.7872917683479,69.28524101749049,69.21988643237401,68.23534424535009,68.48624083499618,69.05309750742595,69.54909046380547,68.80347077558274,68.98603042648627,67.05794587817323,68.78652276871209,66.7872917683479,63.14789243478838,63.77928665385391,65.61163914834925,64.34214563425644,63.57714228390106,64.59691235247267,65.19656955609501,63.83779957432984,63.51033394843049,64.61620581418498,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwm,-4,65.31269505805989,68.03667846468403,70.38734979614341,69.37986882428982,69.54490677979206,68.43704966878428,68.05878408151254,68.82709475609181,68.54050013322058,70.18089646889223,69.69388279370763,65.31269505805989,64.75949797120903,63.637140580681844,64.0741018238814,62.817119655107554,63.707286758860256,61.49175915100365,65.52302844889094,65.70787429836027,63.579152751492764,64.38246174741568,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwn,-4,66.83017570520266,68.51123341910481,68.36279833059768,67.58119522628506,68.57073517999218,66.90991135618464,68.35375865712125,69.06501750712266,67.85871950005892,68.92935691390826,69.48076143712639,66.83017570520266,64.23203696466402,63.25637732802829,65.31155810878178,63.94928995847736,65.22092063382084,65.60932663836401,64.95590851137662,66.04385693900417,67.15918552824967,64.21727964609312,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwo,-4,67.15235689192832,67.3424457643694,67.90070553735829,67.89008075024742,67.86664220857782,68.61018756154745,67.1186135767156,67.52194410276849,67.63192985762196,68.64120646426036,69.03412230586989,67.15235689192832,65.2811834025819,63.99633916662806,65.47662637386065,63.91812371138187,65.16475627897692,65.4295725056907,66.64954672161898,64.67858968418064,65.06862137019365,64.16876793144995,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwp,-4,67.93463667074238,68.89300971874557,69.46623555083649,68.54469464249021,66.76492065397383,69.59641256197085,70.72014832144022,68.52481163611522,68.97687449639628,69.96338635446786,68.31408278679382,67.93463667074238,65.92025896488578,64.34771038158135,62.76883078468301,63.08189018596177,64.06801320878719,64.29740784300256,66.63340175831732,64.44198014541979,64.95548580449261,63.21369026477566,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwq,-4,66.17721583715047,69.86789276297463,67.93530845572502,69.01271477619238,67.59465222485727,69.23445629281993,68.19375950878965,68.41996662105879,68.47071189613044,68.70293781218206,67.3442004863485,66.17721583715047,64.11578249022119,62.686893436802,66.2169770047338,63.978662757769534,63.9713924255578,65.22249140653444,62.969796761214674,64.51075414916927,63.23634756333679,62.681772385826605,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwr,-4,66.41964884470785,68.51782700129861,68.99995143866163,67.70710874790048,68.10182581308958,69.47242664283989,68.75676857758039,69.66987871614641,69.4494574900047,66.76277262944446,68.53573175733197,66.41964884470785,65.13494908171704,64.86893825769911,63.70848570683639,64.93176034072526,64.86067254906816,64.22918269093778,65.22581638737121,62.59317939988809,63.95853658687082,65.29648965597616,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cws,-4,67.48165578542392,69.87455450752319,68.319839225,67.29242606521665,69.06839264194697,66.85198060600591,67.6607350556589,69.57370499575997,68.55235700339051,67.18342648496464,68.89774693803655,67.48165578542392,63.895781394773884,63.3699792728276,64.1427009057428,63.67301450723797,64.97923690214229,64.94949298131428,63.98009425982243,65.9650739939461,64.27144833396491,64.26239798182063,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwt,-4,66.78163472284979,68.49306993134577,68.16893740712011,66.49339031396454,67.3922217468837,67.66200199337977,67.08043122124222,69.94974688982214,70.20432621623863,67.65377923930158,66.91042793070545,66.78163472284979,65.27041318401939,66.888112448991,63.66857697793989,64.52095039874219,64.02679999834073,63.4201032825363,64.18513770353734,62.7922783264393,64.04685354531472,66.28911239454527,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwu,-4,66.51873598456636,68.12664991523553,68.7006561550244,68.21323420608113,68.37971116422514,66.91709281135212,68.6607883169467,69.7198380643771,67.30658100882432,68.33241120063724,68.88584575548275,66.51873598456636,65.6545671873436,65.46021360320715,64.6957630174079,63.938273236849,63.13051103213809,66.12435551803054,65.27939319119277,66.27915881714056,65.27109019776196,63.187363556880776,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwv,-4,66.22554369658897,67.89945520051407,68.73955614538818,67.14917350528208,68.08338241587579,68.32817798362639,68.65936575671945,68.14853600313143,67.6124054904079,70.09672780923307,68.27785448644053,66.22554369658897,66.0034476401457,63.839193383641046,64.31223973451002,64.934011857391,65.58771566093075,64.47146033856873,65.85188859366063,65.65727499266258,63.6283524968682,66.07247537859642,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cww,-4,67.12534644036195,69.366042529255,69.58138881269062,69.14982470070902,68.79568475016782,66.92697327177918,69.06956188348376,68.61144756776156,68.14647928444523,68.58901800283795,69.84365622160564,67.12534644036195,66.25356363703797,64.53480557869264,64.75752774334833,65.044807862498,64.12832007985706,65.44776995074787,66.62699363515159,66.87979739350493,63.371928888401946,64.34194671023018,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwx,-4,66.84612597390768,68.28728289228468,68.2391798024035,67.45710127373796,70.24725811581915,67.7429035445641,70.17652166538012,70.03252357850903,68.20077839761433,69.09920760956476,69.29105757314233,66.84612597390768,63.506313910841,65.88924440636569,65.27432473653984,63.17579574527994,64.52874987709073,65.34954773708422,65.50944719494295,65.55504120407552,64.8592254588263,63.880821098925104,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwy,-4,65.46063387053627,68.43073276031257,68.46863127607944,67.35187271593368,68.7009007015622,66.73138379317207,67.37584632096039,68.50386753540931,69.18328783797052,68.59536256261994,67.64233246882091,65.46063387053627,61.101087316064586,65.0483830577887,62.863601557352276,64.56013589424848,63.3637353616245,64.07599264034079,65.59358815785126,64.6612705901093,63.0945484160626,63.356283226191714,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cwz,-4,67.4473410863382,67.70919642635144,68.0010638404518,69.37015095409527,68.35430900374759,69.0244925274936,69.54225113394334,69.51539560207357,67.18493001678667,68.08617873376654,68.07230768444816,67.4473410863382,64.21146299975615,63.65524650382627,64.51738713003353,64.5994535561819,64.77168360780306,66.3232484858596,63.17180295515302,65.26896636941645,65.47461616103796,63.41606305597689,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cxa,-4,66.81698951026695,69.74932089787931,67.26528563754874,69.54388013701264,68.7637115513691,68.91689751067585,68.1403467319948,69.66942070159931,67.44727869752865,68.67486153324688,68.71419343735872,66.81698951026695,64.41239685031448,63.95712062580059,63.78948881291436,64.87967936771764,64.19714445331499,63.49792579037849,63.8132062507532,63.87979067965513,63.20561241484524,62.430759221632755,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cxb,-4,66.3139717444251,69.67773911975732,69.47144192499229,69.22122984066556,66.81738126962075,68.08675496753054,70.88537143095154,69.27687985868707,69.73215605315589,69.77488235494927,67.52403320979683,66.3139717444251,64.39093423652844,63.76455141277903,65.02756339707805,65.11581200857589,65.36790649653815,64.26558016050608,63.03538073527887,65.11399289732546,64.52215603174841,63.83357865326842,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cxc,-4,66.53331211969228,68.47847461971492,68.5636619371959,68.62861248551646,66.51331094126758,69.10465017774528,67.57743911137544,68.77413691116148,69.81436282587667,67.51986578992424,69.93974958376087,66.53331211969228,63.85928932610942,64.13255311403564,64.96729268032246,64.42169120222918,65.20557714130003,66.24675248365082,65.24805997707574,65.01047898099104,64.38329328560944,64.39469100562452,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cxd,-4,68.16109803840482,67.2158276752934,67.969652690971,68.50121418992865,67.80415065559755,70.59339203114327,68.30567079300924,68.14031134497,67.42908768107118,68.06437040391893,68.22365393769496,68.16109803840482,64.94604855757775,64.91315029315888,63.27716050609243,64.82673123609378,64.35035954209553,61.60738377611496,63.694264980370775,64.18537672344603,64.49999194715183,63.11169467723305,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cxe,-4,67.40542139420535,67.36741403098604,68.79097168797908,66.85275148889703,66.99132722678334,69.04590267821197,67.93359823844916,69.08659123586246,69.67955682948539,67.57277402872843,67.68934489468033,67.40542139420535,63.51609752466699,65.36142663934045,63.74437276360044,65.05823623973957,64.38348170699915,64.99578434214465,65.31425453456485,63.56759474374358,65.38009224355856,62.720170905797346,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cxf,-4,65.58749954968624,68.92652704163027,67.99496078986668,69.0203295707855,66.82755932642662,66.01935394194248,68.72708275087658,69.59017529106708,68.05133343998733,68.9509584028215,68.72637459728814,65.58749954968624,63.90023711439692,63.638115659612644,64.23852624922674,62.71674182266053,63.582378815623045,62.60571187972203,65.50783041688824,64.34480392837192,66.2408310026331,65.66010737856833,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cxg,-4,66.4476032839212,68.47627486693402,70.30257484615885,67.1305882514975,67.65689788100683,69.62897096771074,70.59710575721476,68.2624487005336,68.84283532252864,68.66987192145473,68.34432726073517,66.4476032839212,64.81065487799444,63.61069245401913,64.62159331621753,63.99667465190835,64.96524396301609,65.1250599594508,63.60105966656561,64.58183324140862,64.39525336556261,65.02570129987718,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cxh,-4,66.71348525530641,67.92628840796428,68.54277457232592,67.48090411913277,68.2924869925389,70.21068206961415,68.58934166692153,70.21062874721187,68.97903883847565,68.98709067126286,69.71337289293915,66.71348525530641,64.32948210976474,63.572171763403745,63.67201712165945,63.6909078156167,62.2937924964969,65.69574066839799,63.86510229616722,65.78112479288345,63.667448777354046,66.17492195447458,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cxi,-4,66.86744631971791,67.2329391136691,68.19063116570732,68.68436029546841,69.78531935137715,68.50022168461643,69.30124805332896,69.72509367804253,68.96148520493776,70.57877076215784,68.42298445361813,66.86744631971791,64.25254666218338,64.96406476285529,65.37335737443075,64.0730612286805,64.41422099739323,63.855436895971664,63.759173736306394,64.7044499549542,65.13833188953475,63.32851697353184,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
