filename,ILD,EL0,EL1,EL2,EL3,EL4,EL5,EL6,EL7,EL8,EL9,ER0,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,max_vol,fs,cutoff,amp,dur,fn,normalize,n_frames,sigma,save
gdz,4,60.78384006316026,62.05977018007203,58.863046628862655,61.50861286100735,62.44582003794278,61.68287902964832,61.49594135526038,60.80837206281474,62.930967030039945,63.25805394573161,67.6202273654198,65.22806847417651,65.143208878708,66.22094933766607,65.53078628803554,66.30565245089804,65.82902566547199,65.56854325005268,63.55662258235199,65.11098977679923,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gea,4,60.118835079439016,61.903015315551094,62.677972437182014,62.65913301420795,62.53247653382326,60.76662081891007,61.02257524179636,62.231745379573496,62.04607575563216,62.741797626907164,67.47660182937655,64.96090983964453,64.73615143582684,65.13073609853734,66.28262385521536,66.33859536026057,65.72763522085404,65.25758588316239,65.48261896019716,65.08890209647743,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
geb,4,62.021363651181474,61.135566585978076,61.986285609972875,59.224209836618066,62.64356182153747,63.18143497357962,61.84571739067458,62.036762600977646,61.623446099771556,61.291924396779464,65.46308379217223,66.14398773065615,63.62425829624029,65.94932453234632,64.6861447735225,67.16375091368367,67.07349427384811,65.9631878775996,65.51037068593875,66.5828491837041,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gec,4,61.821837134605495,61.04684466015445,62.821621032312464,60.898154060840156,61.95445541442611,62.66161676866189,63.03248856187102,62.414864124048314,64.72626202664377,61.599554332536506,66.77217560783579,66.33476037353738,66.67761491681225,65.74134967828256,68.07973153770298,64.93838012403052,67.97175005121423,67.77482525318197,67.01281592241331,66.91856346939339,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ged,4,60.47670638298566,60.315485990403396,62.697013435818995,61.070877277701015,61.75716236316753,60.3649850996038,64.26925540675363,62.484568802194744,60.846447845897316,63.14888999219489,66.06764483921673,65.12929041272069,66.2942878562423,65.06401504927737,64.98686622508617,65.97335627783615,65.95638772911043,66.17383774238091,66.7913237975824,66.49386131322451,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gee,4,61.28249187371794,62.25267615673667,61.309878231676265,61.971734595914704,63.63504072821475,61.20960356558218,62.916161913980666,62.16025414343951,60.85511796499706,61.66386632930421,66.76028407534606,66.7366174696584,67.88528428782148,65.49356872026243,65.73578222305352,65.72036744750179,68.31361012970159,65.04220272391784,66.22380436369411,65.5654695728248,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gef,4,61.31402292117698,62.255663043999924,60.26277966378391,60.96057687089454,61.83995281975154,61.959990485738906,61.408526672936176,60.26923333175944,60.99996799609835,62.36377308963809,66.65365214233476,64.60567077958542,64.53180498020208,65.00682250153956,65.8456894856761,65.61606040402302,65.1841972929676,65.0691164747424,67.06928364717426,64.73379381914198,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
geg,4,61.83430836820779,59.964253680033536,61.72242313299889,63.88031512026443,64.23941554269183,61.1009543487048,59.869008773703804,62.6239840827816,63.03877596947124,62.83539970294928,65.67604848902863,66.21883708352803,66.58811322276773,65.3673276286789,66.39063501360717,65.22734874656467,67.26699539851518,64.95617201734174,65.83133521429494,64.57970995553603,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
geh,4,61.87841317191687,63.437997191426646,61.495529701143404,60.32047227784159,60.95462410190644,62.39042727603331,63.259635007674795,61.500819719071146,61.71741150169287,60.987330473177,64.6799543197071,67.42928819527071,66.1082200828596,64.41968821329796,65.69686810278951,64.91682542039321,65.47593121116763,67.0548271464119,68.37537890567312,64.67557460148275,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gei,4,62.27822573869362,61.91072863377624,63.32017692168323,62.98320740399394,60.71354960173413,62.9185844618054,62.523743588970085,59.9004948132933,62.95553016879931,62.28088391783776,67.57830970808274,65.7757321034008,65.68594626627177,67.70814733755255,65.72448455667231,66.00711987375519,66.04185975272642,65.74780863474163,66.11720050181681,66.19644535731231,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gej,4,62.95154748522393,63.100771176788676,60.889889628226754,62.40346693940708,61.98006149377195,61.9433438865234,62.50159398358369,62.351929348277906,62.33995609203738,61.65566411160992,66.66949783907481,66.2771873687599,65.79882365372949,66.42739612338767,66.83423524797215,65.45482473075585,66.2907359133535,65.19321503692534,64.75957871694786,65.9722581131429,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gek,4,62.186926922952146,61.2334258491649,61.126713076897424,61.60754068244145,63.32992444024312,61.64616227969569,62.065864713006206,62.08935977712158,63.03130460848004,61.78321297678326,65.29072872712719,66.18836884777102,63.899981326242184,65.46493565275267,65.47370633947013,65.07904742655568,65.74790462025463,66.33016442405554,65.56632631613961,64.7883624913891,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gel,4,63.14251431084112,62.81967701162414,62.00856116175394,62.03559857126761,62.57131874298137,62.77944526085306,64.26159859349191,61.89287274315794,63.00739358822298,60.53129865184314,66.82613732608957,64.8774629357619,65.17999611671006,65.6161375167742,65.08535236686629,66.82986617558768,64.94172835373443,64.84955919748813,66.53916826026415,66.47991560790057,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gem,4,62.497936807295304,62.01541590146146,61.79200064137655,61.198778671550336,63.534139438469474,62.61828963066931,62.94604167429365,60.253688166406135,62.78748441082803,62.123820942490326,63.83278569488176,64.95403625007619,66.5704318656414,63.93535524369428,66.6696686371377,65.5443985362082,65.28107244610722,65.94121345302106,66.62172917515734,65.88567869744034,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gen,4,61.50826247882013,64.09947912343948,63.43696386664208,61.22141479068997,62.89035291781063,61.07407246680735,61.361462840309756,59.972145405042106,61.06226183854957,61.519345920599655,68.6797239864196,66.26409108837863,66.13276750666495,64.87852244902234,65.77535076198733,67.8392061719156,65.21937564407986,66.11568915492401,69.18958603207288,67.04837766717591,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
geo,4,61.665672400248,61.433882633226546,62.23654732343639,63.142923913373686,62.404107790290624,63.231928156726916,62.20734061857486,61.7526456497892,61.12771338924242,60.88321558190212,65.78194133421773,66.71742082994622,66.09343547974449,66.72437952724496,65.65463326477699,67.574281087794,66.5746532045492,65.7712660359123,66.6185341442812,66.73838971206987,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gep,4,62.35471245306039,60.77891258161293,60.32443311391638,62.30372732645106,61.75820611626312,61.451620252392786,61.39875652347355,62.11987496670296,62.910304303689784,62.42210527858009,65.09106560066009,66.00794885988785,64.18149832145507,65.18242923635405,66.76597737919678,65.15426523226199,66.41970293716422,66.88241291848813,66.253552145573,66.20388773204206,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
geq,4,61.67756814272005,61.602862383222195,61.169155729325496,60.64320633182999,61.65633925268638,62.099952211325586,61.704460940306674,62.83751371774825,62.17619149269328,63.30657208218314,64.8444844801459,67.96681672797655,65.45854098071025,66.24037278290182,65.93450797108741,64.27866224210696,65.74708747095407,66.01170969632635,66.83794477267033,67.57120157788091,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ger,4,63.04644878463404,63.353624238202386,62.264423146648504,62.00029644978975,62.73100709828131,62.89758312467696,60.528427555208935,61.11241719465185,60.92942055891836,62.72857592464953,66.6755998680306,64.46088664848924,66.70853284246321,66.84407117505691,64.66305213132402,65.68689198223292,64.97566827629441,67.43026701830372,66.13542181564216,65.74816461395095,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ges,4,62.08634942483387,62.0793507539994,62.159334616411826,61.679209860195456,61.98936125178079,62.05238593637547,62.372596694009154,62.21506042371083,62.97949858196854,63.1529548298871,65.319239384586,66.76091887063164,65.60428284292085,64.78893616183989,65.08346181898968,64.24673599686362,66.66317325154431,64.792700431834,64.77720817829152,66.65320634094665,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
get,4,62.62022634522165,62.25572348228473,61.947350348378976,62.354127807000935,61.10604263491338,62.486208074643876,62.19179161352552,63.35484142629893,61.709873004087946,63.73160604571631,64.62667255775351,65.3497241601876,66.06941759010309,67.19156894072651,66.6808380441751,66.49509766221243,64.63287353305813,66.20470260061876,65.58940739651348,66.48169759570797,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
geu,4,61.547835362350675,61.708622025543875,62.38622665028385,60.406042052553374,62.08756399586564,61.82176202692431,62.813704241722554,62.716624664018596,61.29350439908826,61.204278834807745,66.94765316219366,66.99136034738373,67.62349662690438,65.99690431979332,65.9852145220305,65.697695319749,66.08201003692662,65.43172221156425,66.97841767823188,65.70844088921851,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gev,4,63.10744457304469,61.54459294667614,63.27390052786929,63.57544272625795,61.82873553935617,62.58732841230077,61.08201142442349,60.2597905095253,60.898836553104374,62.2775898003923,65.21909193014974,65.98836351951493,65.24542963894254,65.50353059253733,66.96576401634725,65.4838207402504,67.1194446242053,66.70061425335558,65.32018589989234,65.32595352985294,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gew,4,61.42234799576889,63.08690709652565,62.78598133327368,60.13395169158899,61.47196099631326,62.466229665208914,61.93718558322179,62.05829792237439,61.19867236489281,60.720150176510884,66.15421919850006,66.3630744726671,67.18124960153817,65.85979884273678,65.11834426006881,66.6553978732405,65.59073452604711,65.71631673888366,66.74858321558786,65.73937361105934,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gex,4,62.13989387094249,61.240594083982856,61.95086052532919,61.576798277477295,60.98911698097619,61.680106939059485,64.16201645184744,62.10282647101113,63.47521157271141,62.353011879268486,65.5260756202798,65.83491934885356,66.54767530677802,66.23156168884105,63.97083951003969,66.07786375110828,65.94937101653409,65.65910825884849,65.59838812431428,65.23900993707922,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gey,4,60.226518298073145,62.52345911135307,60.156255330023825,62.89533901503252,62.01583781663213,61.34247076658031,62.644284490882804,62.45488000620698,64.84755557365877,62.472159346181286,65.87558005127666,67.54787961156859,65.76250105429612,66.41766025120485,65.07414519275537,66.23850052234468,65.99430606118446,65.27824655900547,65.6033875121999,67.35635775773223,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gez,4,61.068406226715396,63.05743739896194,62.241213649424665,61.16719912970165,62.16005112867404,62.72176060414029,60.8929934448327,61.081957228488704,61.44841196646845,60.6712518156987,66.33921336662605,66.59713767389823,65.88662813458674,64.90487483178063,65.92111001620464,64.62324063236942,66.21952962936912,66.39051492726371,65.7691647405642,66.28365820044407,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfa,4,62.01841251472661,61.38121572450221,62.664793864646846,60.522089001833876,63.58905793085459,62.528713962692095,62.958503325020324,63.51825440344356,61.58692866742925,62.08528260653737,66.18563090419762,64.12561449503205,66.14077072189686,65.595326261302,66.58053756576105,65.38520548447504,66.1093358164465,64.33291909030915,66.66453743399128,66.79157751169976,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfb,4,60.72358209982321,62.57731124260632,63.48334670151376,63.6316271891268,61.3865176315857,61.67925979746686,62.31081219086034,62.183891814189664,59.7824709352846,62.49942292566496,65.92364667686509,66.6523204537837,65.89666172167142,65.24876294778315,65.7891080681682,66.9862223065815,64.5295081427904,65.64026476756553,67.65635820818028,65.44224026947549,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfc,4,61.99830571066159,62.459667310601304,63.40082882389542,60.80250624289535,60.889536123941966,62.4374875948077,63.52460992915208,62.04641750871419,62.858356195490835,61.47131306481025,65.57910142161901,67.7210010248785,65.46936445174791,64.39452120230789,66.14187667561075,64.87785161436068,64.9073074007288,67.97414131305608,63.93735497302294,65.34667978692723,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfd,4,61.80495715881775,63.288060009847655,61.930937611044804,61.31564053059604,62.054301044010764,61.56577128447631,61.05407740768429,63.84242104924558,63.58832316892637,61.739481972082636,64.76157129233843,66.06653755880828,65.42626656478768,65.33550671094045,65.25341378641717,65.19262387230256,66.19407814769882,66.40033549838992,65.12603730055402,66.47073817172917,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfe,4,61.225290250136,61.56212453209262,62.16645747493264,60.547486630921014,61.739711491720556,62.39006448237851,60.577210022897994,62.27644050781904,63.04249815818293,63.486473176436554,65.11442969862568,66.15282722188762,66.03969041897442,64.00545843189713,65.32225669260605,64.4285166854638,66.55798159095967,65.86226021498727,67.90602046221943,66.63130280393375,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gff,4,63.98788213603167,61.248111750199875,63.46688173219029,61.80108476011404,64.06292819051365,62.483441130497546,63.012032529710076,61.15279586605467,61.23706143915801,60.92684406581707,66.30156365569529,65.88497060541114,66.68719038699436,66.32415680383494,66.6953480640665,65.37653747825114,66.0126816334456,66.75391070018937,66.75089256650251,65.99238384996411,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfg,4,61.804387109106386,61.45725906511553,63.452501230035,61.28128691099341,62.043497013625895,62.65891534774912,61.60406327239162,59.91712869474716,62.135123070377375,62.83727669220652,67.01231997120927,66.52964633111186,66.37030667203908,66.77762085493029,67.223173547168,65.98905290057469,66.72780001889585,67.31877761871733,65.90636899821621,67.52232127646546,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfh,4,62.95680238622588,61.82809827902902,64.3217225415759,62.26371912506151,60.214250335384534,62.35421744116544,60.756262442625236,62.969134647334855,60.770381732464074,62.00415716490591,65.75767425546624,68.35549468409282,64.97499680674379,65.89065051757888,66.1823683010878,66.29042320312108,65.16942239708447,67.80221773442165,65.63865285320996,64.64352247361296,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfi,4,62.325631113282725,61.83405076761735,61.2597775297034,61.65782760416509,61.93286264973069,62.61567260284146,59.834105568942356,60.936387758988104,61.98582436839177,62.21718421141948,64.55650046953988,66.15461277899988,64.82549873109994,64.99598797572422,67.72112765857135,65.76460138364493,65.9540728423028,64.45675185976708,66.6363870826948,66.68971880448649,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfj,4,64.50678723244187,65.24335082366062,62.71265259827211,61.16333610350815,63.40720469441739,62.51844512099463,61.77846394383477,62.06583253665323,64.20784309755906,61.11722358029435,64.86234638902397,64.03220993850144,64.74012473895716,65.518624316943,65.48306401853146,65.2597570961203,66.10681701780736,66.41070894670302,66.40889637462371,68.64756882144995,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfk,4,62.46365002565877,64.42528624061066,62.115293644019104,62.562985805443745,62.18080919960095,62.784018454897726,61.2667015748542,61.6841837921982,61.560221005634475,62.376886099152564,65.2420174591473,65.29955212195526,66.60964632908417,66.73194952095587,67.67573918119376,65.90489076693096,67.19781012816593,65.74609029211408,65.53290346605509,65.9274651413209,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfl,4,61.66115779529374,63.47675510583064,61.70692796279925,62.16062986741646,62.832354075096625,64.14331147781024,62.06325448832486,61.451654648790964,60.42519957049439,62.42730810620933,66.44782924945225,67.68642763120616,64.566009727804,67.27994454560503,67.24250372831861,64.58661613815569,66.88600719337984,67.03989038762695,66.88609669110923,66.52220472680244,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfm,4,62.00206691627765,61.59072181136319,61.38532482687801,65.12895859667435,65.42869226948879,60.62563233768894,63.00899252267631,61.18902674814288,62.10287013123819,61.9099237652872,66.0015375726506,63.794703921694264,66.11071862101177,66.81670341386867,66.87989914525207,66.21774223970715,66.10051478556005,66.6035946482072,66.71676349256131,66.64217246844761,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfn,4,61.74406318134288,60.984127772633954,62.34197542597291,62.08537774480782,61.5251278347529,61.60807947728358,61.85950360813979,61.324036275031176,62.22892837312976,62.7788432309365,67.10418223992919,66.73328040113273,66.09946773510676,67.81690909444679,67.61943083579297,65.17593295382503,65.49380844959724,67.55662936581788,64.58440577983167,66.91884026247638,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfo,4,62.18788651601778,61.93331216998747,61.202197054637516,60.267627930202245,61.328508860891176,62.96530357177042,63.587104618602964,61.641403658758996,60.54500020100068,63.27997745279724,65.6846431129679,65.62933473885708,66.60528177211295,65.95419793248692,64.9155875289962,66.15202125302899,66.06584756993665,66.28527473889086,65.51794212852067,67.61411147233862,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfp,4,61.006483245377076,62.82817771361773,62.54715331764185,63.63611483008326,60.772538874921445,61.36858216436883,63.006411710049846,60.782589366524086,62.11840777269193,62.28923647118962,65.88953839944128,66.20115908851237,67.32408198727721,66.82860268749769,65.58716042244623,67.2658438105898,65.01264571033614,66.91455047311949,67.37145378710666,65.19208174878993,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfq,4,60.991699372308986,62.85413422646777,59.81497006295107,62.012546583156755,62.262612131838964,63.93449782634949,61.93491808694794,61.68011255717136,63.21817759589919,62.134718128271516,66.35423684099992,66.2804174387418,67.16930784250258,66.35253209031983,64.3390479439103,65.96974134453104,66.30143537079809,65.85283725575859,67.75954216610172,66.24168280665052,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfr,4,61.37917026837023,61.414731007552426,63.02786889497854,63.44420020090485,61.51145085935655,62.78887479156451,62.25453421473651,60.252938870621094,62.455624434525895,61.68604239209653,67.31071807855213,64.21178334301702,66.91478341462431,66.01251720216534,67.06494722891803,64.11216304751105,67.68058016302649,68.50755253766434,66.76416503468911,65.4857511087173,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfs,4,62.28309701656696,62.736323012971475,60.199408671409806,61.9218767270335,63.16516899447372,61.922279248258015,62.476909875029776,61.524453971462314,61.81440478764936,59.94125695935765,65.31565531915953,67.97864496029106,66.97339599888083,66.00456316089432,66.24143230377274,65.30259917378825,64.60413280836987,66.11718317717101,66.90189913836818,65.0198311023148,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gft,4,64.34010307529181,62.737265435544735,61.791380876328255,58.43869231917633,62.10221360150273,63.604037243946244,62.406685931542,62.260441298971884,62.98917439811043,62.8555122227022,68.22480826386587,65.63258070504779,65.96124359733025,66.43300253893042,65.92136490675249,65.60802194746138,66.84641491620404,65.9194271725517,65.56147564392866,65.46963661954763,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfu,4,61.763821582543095,62.91437107654396,63.39810374591982,61.0761506638081,61.14386719060277,62.290135917914476,62.30877340471489,62.179509624345386,61.341633036770624,62.34340453973155,66.47710426491125,66.63790795618972,67.5127760744976,65.6476251399353,65.08885017869434,64.38434019300666,65.95022222759532,65.71554397955065,64.99681840955068,65.435395063178,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfv,4,60.62564193652617,61.12426399271436,62.82789212317531,61.4538520692711,60.85378446787491,62.087713068434944,63.06443751412688,62.20806642340701,63.00103346260829,60.33663425591996,65.5916285055092,63.58636429457657,66.09288087100204,65.85452479247748,65.50337934355173,66.58171473141813,65.62076833935092,66.17701837241408,65.38094131992897,66.40104180765627,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfw,4,62.5668839570444,60.951637677583534,63.59030249233539,61.411183410273466,63.38645931542694,62.37665971982603,61.9185148083044,60.74393217360793,61.89700322378225,61.48343200931536,63.86328595328414,65.79096348673971,66.37418902535563,65.45702679440328,64.52886386520899,65.52891228228589,67.34096309490721,66.15511436706116,66.34788967104498,66.99619648858902,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfx,4,62.4349501178975,61.32879849247571,62.34433705764108,60.96555528010713,61.13132085314503,60.30034863951891,61.45605242926848,61.525879468153114,62.99463853741623,63.54410882144623,67.8377894783037,65.42227118112926,65.6702562781468,66.56791728053832,66.18268954496804,66.07126060929681,65.391750038653,66.97695240325541,67.66208794447753,66.54590379578144,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfy,4,61.90126034788529,62.29180665841418,61.15043412474184,62.7158571519276,62.439604753800594,62.597017118042324,62.25578060872249,63.36609077800913,61.06368110069445,61.941839751723776,66.78407475154889,63.78470721354921,67.10566582025918,66.67563336313049,64.52490656485487,64.85028757460228,62.60165680655639,66.8774700873522,65.06907639734999,66.78973050197658,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gfz,4,61.68792462017746,62.946022592920244,62.443548880381705,61.16779343822736,60.29957975715241,62.48645739089885,62.643434023365124,60.808823323591454,62.854560137397655,61.382612383471084,66.93564453642014,66.02314328042365,67.08664757857856,66.8952545604012,66.89359371400376,64.96289590544518,68.19379724728458,65.80533931286891,65.76828154441134,65.23386433024467,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gga,4,61.27470253642292,62.68769871091331,61.10844464483954,59.45671870179915,62.93355308967078,63.439768690656635,61.60904382031165,62.61696565564588,61.12091878567996,60.11772932964092,67.72579044562016,64.29100912480003,67.37719456589026,65.25005753762139,66.30523256875318,66.55651793175757,66.50619437317549,65.86293569175403,66.20278131259637,65.38511133294335,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggb,4,61.67268019255603,62.86434648933827,59.79041523206852,61.93744746852708,62.683796965824484,63.27518126916947,60.10148733871997,62.22345815581626,62.81164989471642,60.34917140733227,66.97878939112492,65.41828002130235,65.79810333648234,65.59449698885544,65.63790066854925,64.96927506304652,66.9419162967918,64.32367126757063,67.38139998751421,64.85405494458485,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggc,4,60.71079455291922,61.92220336699224,61.044858622568185,62.72136753305242,60.91253523333596,61.55329392323521,61.60331293743183,60.94917848363178,64.0267951592747,62.66026591046578,64.8211093866297,65.88386079440406,66.0314932219133,66.02686382083847,65.8454420133883,65.98494569175011,65.98630405025935,65.26465361615882,66.1272577355499,65.42900408413405,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggd,4,61.387785985494055,60.78370763253335,63.36278590578851,61.04880203592245,62.58155168283309,61.43754739259125,62.90794161219724,63.15412245084003,61.777356284668414,62.54266925035014,64.9292661093456,65.03743242308495,65.80639640686479,65.03494328942348,65.80952566914112,65.44712418669168,66.80224410819267,65.00397632403592,64.92057722046023,66.77329103430338,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
gge,4,62.230886540617576,61.49239089156095,62.2862485413338,62.070539894236916,62.50598677718444,62.28597686127427,59.827326850264775,62.12992972057586,61.500059776529895,62.904310368157056,66.25201186180257,64.2772751840647,66.32359199803503,66.45847903650537,66.15349754445458,67.18876198847096,65.77501420226245,65.4058981309783,65.79232999479827,65.48972394949655,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggf,4,63.634276170566146,60.11175220364835,61.35769449791073,62.581712928731456,61.06153623762807,60.100251841928724,63.22069703242758,62.200062114610525,61.266191852114886,63.34116876882337,65.02475040139245,67.09550614321714,64.24384194421191,66.75638641881727,65.23911305232541,65.46738507578124,64.42803047153433,65.07696279191629,65.34623178161209,66.77983500762377,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggg,4,60.99853757515716,61.49949102942203,61.044269714352104,62.20629059671058,61.73842165151032,62.284734955262266,62.72271717282931,60.87345439796071,62.0617970241078,62.70191049950225,65.36184391370664,66.93998301307234,66.67762174748536,66.45530531218373,67.47356970729294,65.38236803370734,68.32594601240821,66.12239620372281,65.75986405142592,66.17786037849545,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggh,4,62.7846099284877,63.72645876888984,60.661366610348665,62.18424197735634,63.59523962687349,61.554167967642414,62.43120981232028,60.57551294131801,62.86877685666213,62.67738895267319,66.59899091982663,63.98877554243082,65.8356752874936,65.97434575372223,66.3206288733185,66.32252793205394,66.78231049274115,64.67419907320728,66.68293709982443,65.39058857994667,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggi,4,62.29730396787502,61.08559343526805,60.828309857870366,61.58824750218647,61.60742442129663,62.95453040560069,63.73484669810261,63.0079064252945,62.61301473640045,61.34044413201605,65.67810767621532,64.98599229398704,66.60357591844947,66.24581289390666,65.20428026943904,66.81954270557048,65.6798790413406,65.09375834998977,66.60657280246033,65.2437820844129,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggj,4,61.61121990499229,61.048151099853634,63.486166770903424,61.07260460197968,62.839309648923006,61.28254516354672,62.96460079531534,61.86628080892637,60.704412052390346,60.87090984135107,65.53185790812033,65.15377819965079,64.69387302969771,66.77610638331434,66.35269537823119,66.42969603013957,67.5249756178693,66.21904971082778,65.67759344347857,66.18963241832822,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggk,4,63.21983691920046,62.02557317760407,62.669207780631076,62.53760343399559,63.17589496467618,61.53074967103117,61.251470274931776,59.68044692218588,59.80593964613515,62.308504858025934,65.87425859611928,66.16024440300419,66.53601084540799,64.94351379369287,64.49241544209451,65.88934325826412,65.62414477077762,65.17732991823554,67.15989014526893,66.64189075184105,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggl,4,62.155066199318355,60.43767463743594,61.71161813047315,63.538745890223844,62.77955671433486,63.58105878935058,61.316514979869424,60.91702465813105,61.42824401813734,60.94360903783554,66.37561082486887,66.266392792232,64.23571356879626,66.61434368606905,65.68794768895896,67.08274614538857,65.78982681051363,66.1861192475177,66.02430497985416,65.14575782014468,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggm,4,61.452409277076,62.271803783760745,61.14754687900204,63.2359407630989,59.51552618133875,61.64319242892861,59.616063370973215,62.013779244161206,63.15952453643721,61.57028575463396,66.98108469646358,64.47341740680046,65.5913673755908,65.89350512990681,66.6809400197755,68.01361091044897,65.30674152819499,66.49933422932685,66.18040154049936,66.61348337625112,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggn,4,62.55792369582005,61.00967321403193,62.84483934023135,62.85189131228267,60.98390316105189,62.77682712085898,63.16850649668345,61.61875735993983,62.23685306274294,62.70225772388933,66.15680283747615,65.75576430480982,66.89070779981793,66.94016783382907,64.90517004156878,66.18400584539279,66.47865891893515,64.94078800846488,65.1962439748488,65.77344109511436,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggo,4,63.5965058282689,61.6111919549863,62.20291176120804,62.128500942236776,61.30051693260835,64.52973060355825,62.50328458295326,62.368448455797314,61.48862416661274,62.47590297854267,67.71911807555149,64.08317360206087,66.67419451366821,65.8503713033763,65.40310790063013,67.05335829047307,65.45086311824807,65.69233229137679,66.82879747670191,65.57400628853563,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggp,4,60.557357727737966,63.20327959380541,62.47833864876242,60.272892234237354,61.97417381273834,61.70409027377639,60.97623854296058,61.478802385776206,61.4429110597575,61.46723232479208,66.6586425827356,65.89437358357941,66.29563951570704,65.53611481785813,65.774448116602,67.15068074556778,65.4984532255811,65.97399732158259,66.4476169676273,66.2129288919085,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggq,4,62.92479443271933,61.125615325203306,60.945375666605266,60.611404915128865,61.791397442389986,61.393705372137944,64.06543849063449,61.209832889561085,60.75892388470036,61.41325345048176,66.66627421763111,67.15910751113888,65.95067237307792,65.93433049197563,67.98027038138754,67.06870759961681,66.65929724812466,64.73233919354709,65.85605772641635,63.992088163914296,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
ggr,4,60.23823773871212,61.67524314485148,62.33235799239867,61.71492675685044,62.636688969458234,61.158275093196046,63.4940044136126,63.42622548781074,61.78872926084064,62.10644785292554,65.43834061157696,65.88029526713747,63.80325896224901,66.1810190763678,66.69982185405912,63.82359970643906,65.48126621457409,67.20862765361426,64.95960896912129,66.27120148390728,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
