Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
103,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1375.703431,1389.080035,13.376604000000045,2.8181000000000003,3.3765,0.5583999999999998,3.0682,3.3588,0.2905999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3588, 3.4906, 3.5977, 3.7122, 3.8311, 3.9481, 4.0903, 4.2494000000000005, 4.4203]","[3.4248000000000003, 3.536, 3.6423, 3.7574, 3.8696, 3.9943, 4.1369, 4.2902000000000005, 4.4755]","[4.091, 4.4367, 4.4371]","[4.1351, 4.437, 4.4736]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
104,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1389.091631,1402.483635,13.392004000000044,2.8181000000000003,3.3919,0.5737999999999999,3.0682,3.3742,0.306,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3742, 3.5018, 3.6073, 3.7314, 4.0246, 4.1744, 4.309200000000001, 4.4547, 5.2334000000000005, 10.7146, 10.8709, 11.035]","[3.4369, 3.5451, 3.6602, 3.7784, 4.056, 4.236800000000001, 4.3626000000000005, 4.5091, 5.2958, 10.757, 10.9279, 11.1036]","[3.8584, 4.016500000000001, 4.4557, 4.6218, 10.7202, 11.0371]","[3.9161, 4.065300000000001, 4.5098, 4.6821, 10.7556, 11.1049]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
105,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1402.497231,1415.896235,13.399003999999875,2.8181000000000003,3.3989000000000003,0.5808,3.0682,3.3812,0.3130000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3812, 3.5381, 3.6667, 3.7703, 3.8879, 4.0106, 4.1369, 4.2789, 4.4389, 10.0732, 10.2155, 10.3424, 10.4722, 10.9286, 11.0886, 11.2718, 11.4559]","[3.4582, 3.6028, 3.7079, 3.8187, 3.9363, 4.0547, 4.1828, 4.3258, 4.4844, 10.1145, 10.2714, 10.3945, 10.5208, 10.9893, 11.1528, 11.3239, 11.4981]","[3.4114, 4.2996, 4.4417, 10.6082, 10.7555, 11.2697]","[3.4568000000000003, 4.316, 4.4777000000000005, 10.6668, 10.8232, 11.326]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
106,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1415.907431,1429.287735,13.380304000000026,2.8181000000000003,3.3802000000000003,0.5621,3.0682,3.3625000000000003,0.2943000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3625000000000003, 3.483, 3.5874, 3.7007, 3.8173, 3.9423, 4.0619000000000005, 4.1993, 4.3613, 4.507000000000001, 4.6776, 4.8216, 4.964300000000001, 5.1634]","[3.4196, 3.5257, 3.6329, 3.7429, 3.8641, 3.981, 4.1104, 4.2557, 4.4108, 4.5679, 4.7456000000000005, 4.8785, 5.0297, 5.1885]","[4.2351, 4.5274, 4.9937000000000005]","[4.2471000000000005, 4.569100000000001, 5.028700000000001]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
107,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1429.304131,1443.160635,13.856503999999859,2.8181000000000003,3.8564,1.0382999999999996,3.0682,3.8387,0.7705000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.8387, 4.1673, 4.1828, 7.451, 7.671200000000001]","[3.8812, 4.1738, 4.2527, 7.497400000000001, 7.6733]","[3.8694, 4.1694, 7.4679, 7.605700000000001]","[3.8739, 4.2532000000000005, 7.4954, 7.684]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
108,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1443.174131,1456.599635,13.425504000000045,2.8181000000000003,3.4254,0.6072999999999995,3.0682,3.4077,0.3395000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4077, 3.5133, 3.6055, 3.7046, 3.8042, 3.9133, 4.029100000000001, 4.1642, 4.4599, 4.5852, 4.7006000000000006, 4.821400000000001, 4.9558, 5.1126000000000005, 5.406000000000001, 5.5417000000000005, 5.7339, 6.2673000000000005, 7.650600000000001, 7.8327]","[3.4603, 3.5483, 3.639, 3.7338, 3.835, 3.9448, 4.0727, 4.1992, 4.5162, 4.6302, 4.7445, 4.8715, 5.0105, 5.1656, 5.4596, 5.6028, 5.771800000000001, 6.3175, 7.725, 7.901000000000001]","[4.0305, 4.1463, 4.2804, 5.1109, 5.7132000000000005, 6.2862]","[4.0731, 4.2032, 4.3419, 5.1688, 5.7755, 6.3079]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
109,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1456.613731,1470.014435,13.400704000000136,2.8181000000000003,3.4006000000000003,0.5825,3.0682,3.3829,0.3147000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3829, 3.4954, 3.6038, 3.7549, 3.8643, 3.9828, 4.1283, 4.3003]","[3.4332000000000003, 3.5385, 3.6496, 3.7733, 3.9172, 4.0319, 4.1669, 4.3166]","[3.6013, 3.7241, 4.1147, 4.2967]","[3.6534, 3.7826, 4.1711, 4.3192]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
110,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,1470.026131,1483.484136,13.458004999999956,2.8181000000000003,,,3.0682,3.4483,0.3801000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4787000000000003, 3.7397, 3.8831, 3.935, 4.0641, 4.204400000000001, 4.5275, 4.692, 4.9161, 5.0829, 5.250900000000001, 5.3937, 13.0497, 13.2624]","[3.5093, 3.8068, 3.8907, 3.9701, 4.129300000000001, 4.2802, 4.5919, 4.7626, 4.9507, 5.1359, 5.3099, 5.4562, 13.085, 13.2739]","[3.4483, 3.5851, 3.7914, 3.9143, 4.3605, 4.8912, 13.2097, 13.3618]","[3.5196, 3.6525, 3.8029, 3.9743, 4.4313, 4.9551, 13.2844, 13.4285]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
111,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1483.496231,1496.923235,13.427003999999895,2.8181000000000003,3.4269000000000003,0.6088,3.0682,3.4092,0.3410000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4092, 3.6072, 3.7455, 3.8734, 4.0415, 4.1856, 4.324, 4.4882]","[3.4676, 3.6348, 3.7647, 3.9502, 4.1185, 4.2469, 4.3746, 4.5276000000000005]","[3.5431000000000004, 3.7102, 3.8785, 3.8972]","[3.6391, 3.7838, 3.8829, 3.9528]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
112,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,1496.934731,1510.780035,13.845303999999945,2.8181000000000003,,,3.0682,3.8356,0.7674000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.8548, 3.9985, 4.1845, 4.4162, 4.4274, 4.571000000000001, 5.0799]","[3.8923, 4.0877, 4.2755, 4.4273, 4.4275, 4.6546, 5.1385000000000005]","[3.8356, 4.0424, 4.212400000000001, 4.3684, 4.6412, 4.8059]","[3.897, 4.0877, 4.2818000000000005, 4.4518, 4.6504, 4.8779]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
113,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1510.792431,1524.249135,13.456703999999945,2.8181000000000003,3.4566000000000003,0.6385000000000001,3.0682,3.4389000000000003,0.3707000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4389000000000003, 3.6156, 3.7466, 3.9219, 4.1096, 4.2471000000000005, 4.3832, 4.4852, 4.5938, 4.708600000000001, 4.8317000000000005, 4.9824, 5.1108, 5.2774, 5.6108]","[3.5053, 3.6497, 3.8279, 3.9956, 4.133900000000001, 4.311100000000001, 4.4181, 4.5231, 4.6370000000000005, 4.7511, 4.881200000000001, 5.0331, 5.1634, 5.3242, 5.6530000000000005]","[3.4671000000000003, 3.5767, 3.7964, 3.9226, 4.0882000000000005, 4.8512, 5.2765]","[3.5047, 3.66, 3.8268, 3.9974, 4.1507000000000005, 4.879, 5.3249]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
114,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1524.260531,1537.665235,13.404704000000038,2.8181000000000003,3.4046000000000003,0.5865,3.0682,3.3869,0.3187000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3869, 3.5134000000000003, 3.619, 3.7253, 3.8548, 3.9748, 4.095000000000001, 4.2331, 4.3803, 4.5215000000000005, 4.696400000000001, 10.1108, 10.2158, 10.3369, 10.4993, 10.7773, 10.9427, 11.1018, 11.2698]","[3.4486000000000003, 3.5519000000000003, 3.6599, 3.7755, 3.9062, 4.023000000000001, 4.1431, 4.2854, 4.4236, 4.5694, 4.7447, 10.1334, 10.2654, 10.3928, 10.5258, 10.8344, 10.9994, 11.1601, 11.3252]","[3.6344, 3.7471, 4.2555000000000005, 10.4739, 10.6141]","[3.6584, 3.7747, 4.2782, 10.5336, 10.6786]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
115,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1537.677131,1551.100435,13.423304000000146,2.8181000000000003,3.4232,0.6050999999999997,3.0682,3.4055,0.3372999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4055, 3.5570000000000004, 3.6744, 3.8328, 3.9575, 4.0609, 4.1653, 4.2758, 4.3932, 4.5208, 4.6738, 4.883500000000001, 9.6564, 9.9804, 10.1124, 10.2507, 10.4558, 10.643, 10.842, 11.3121, 11.5138, 11.649, 11.8181]","[3.4523, 3.5696000000000003, 3.7156, 3.8874, 3.9961, 4.0991, 4.2061, 4.3180000000000005, 4.4393, 4.5568, 4.7152, 4.8914, 9.699, 10.0375, 10.1692, 10.3058, 10.5016, 10.6874, 10.8697, 11.3513, 11.5291, 11.7197, 11.8975]","[3.4261000000000004, 3.5340000000000003, 3.6707, 9.6547, 9.8022, 10.8057, 11.3159, 11.4557, 11.8461]","[3.4523, 3.5885, 3.717, 9.7027, 9.8619, 10.8775, 11.3477, 11.5358, 11.9]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
116,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1551.113331,1564.490035,13.376704000000016,2.8181000000000003,3.3766000000000003,0.5585,3.0682,3.3589,0.2907000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3589, 3.4701, 3.5647, 3.8021, 3.943, 4.0629, 4.1813, 4.3086, 4.4548000000000005, 4.6005, 4.7717]","[3.4095, 3.5052000000000003, 3.6054, 3.8604, 3.999, 4.1121, 4.2292000000000005, 4.359, 4.5012, 4.6429, 4.8057]","[3.5829, 3.6709, 3.8041, 4.3209]","[3.606, 3.7259, 3.8601, 4.357600000000001]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
117,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1564.501431,1577.858435,13.357004000000188,2.8181000000000003,3.3569,0.5387999999999997,3.0682,3.3392,0.2709999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3392, 3.4553000000000003, 3.5651, 3.7204, 3.84, 3.9633, 4.103, 4.2535, 5.2902000000000005, 13.1858]","[3.3898, 3.5016000000000003, 3.6178, 3.7403, 3.8943, 4.0166, 4.1572000000000005, 4.2964, 5.343100000000001, 13.2302]","[3.5916, 3.6899, 13.3245]","[3.6184, 3.7493]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
118,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1577.877531,1591.422035,13.544503999999964,2.8181000000000003,3.5444,0.7262999999999997,3.0682,3.5267000000000004,0.4585000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5267000000000004, 4.0362, 4.2542, 4.3827, 4.5256, 4.6759]","[3.5735, 4.0956, 4.2612000000000005, 4.4432, 4.5753, 4.7333]","[3.5316, 4.1971, 4.7043]","[0.0154, 3.5718, 4.2697, 4.7074]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
119,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1591.4334310000006,1604.909335,13.475904000000124,2.8181000000000003,3.4758,0.6576999999999997,3.0682,3.4581,0.3898999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4581, 3.5676, 3.6657, 3.7702, 3.8861, 4.018800000000001, 4.295100000000001, 4.4503, 4.8044, 5.671600000000001, 5.8769, 9.5243]","[3.5061, 3.6063, 3.7058, 3.8149, 3.9313, 4.061, 4.349200000000001, 4.5116000000000005, 4.838900000000001, 5.7221, 5.92, 9.5627]","[4.020700000000001, 4.4576, 5.8509]","[4.0535000000000005, 4.511, 5.923]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
120,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1604.920231,1618.371135,13.450904000000035,2.8206,,,3.0707,3.4412000000000003,0.3705000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4412000000000003, 3.5663, 3.7308, 3.8682, 4.0331, 4.1994, 4.6162]","[3.4866, 3.6335, 3.7602, 3.9426, 4.1087, 4.2687, 4.659400000000001]","[3.5866, 3.7044, 3.9251, 4.3856, 4.5849]","[3.6401, 3.7761, 3.9388, 4.468100000000001, 4.6610000000000005]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
121,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1618.383231,1632.282135,13.898903999999902,2.8206,,,3.0707,3.8892,0.8185000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.8892, 4.2231000000000005, 4.401, 4.5993, 4.779]","[3.9383, 4.2955000000000005, 4.462000000000001, 4.634, 4.8517]","[4.0279, 4.2196, 4.5613]","[4.1144, 4.298, 4.6397]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
122,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1632.2948310000006,1645.874435,13.579604000000018,2.8206,,,3.0707,3.5699,0.4992000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5699, 3.8335, 3.9777, 4.1593, 4.3116, 4.7351, 4.8715, 5.0305]","[3.624, 3.9053, 4.0575, 4.2273000000000005, 4.3857, 4.7816, 4.9285000000000005, 5.094600000000001]","[3.6002, 3.6906, 3.8927, 4.0162, 4.3533, 4.4959, 5.1997]","[3.6223, 3.753, 3.901, 4.0602, 4.385800000000001, 4.5716, 5.2793]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
123,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1645.885931,1659.345635,13.459703999999876,2.8206,,,3.0707,3.45,0.3793000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.45, 3.6442, 3.7768, 3.9506, 3.9873, 4.298, 4.4572, 4.7109000000000005, 4.8707, 5.051, 5.2662]","[3.5133, 3.6753, 3.8566, 3.9532, 4.0298, 4.3689, 4.5301, 4.7250000000000005, 4.9275, 5.1084000000000005, 5.308800000000001]","[3.591, 3.8366, 3.949, 4.1319, 4.664000000000001]","[3.6831, 3.8549, 4.0342, 4.1984, 4.734500000000001]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
124,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1659.357431,1672.814635,13.457204000000047,2.8206,,,3.0707,3.4475,0.3768000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4475, 3.629, 3.765, 4.1108, 4.129700000000001, 4.2634]","[3.5015, 3.6571, 3.8294, 4.1214, 4.1661, 4.3245000000000005]","[3.4901, 3.5761000000000003, 3.9295, 4.105]","[3.4964, 3.6635, 4.0041, 4.170100000000001]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
125,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1672.826231,1686.324835,13.498603999999885,2.8206,,,3.0707,3.4889,0.4182000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4889, 4.3621, 5.1913, 5.3894]","[3.5565, 4.4059, 5.227, 5.452500000000001]","[3.4933, 4.1715]","[3.5604, 4.1825]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
126,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1686.335831,1700.2645350000007,13.928703999999929,2.8206,,,3.0707,3.919,0.8483,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.919, 4.0904, 11.6608, 12.2534, 13.6361]","[3.9646, 4.1734, 11.6848, 12.3179, 13.6474]",[4.3359000000000005],[4.4128],0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
127,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1700.275831,1719.7355350000007,19.4597040000001,2.8206,,,3.0707,9.45,6.3793000000000015,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[9.45, 12.5519]","[9.4589, 12.5888]","[1.5099, 1.8946, 2.2426, 9.451, 11.7736, 12.5108]","[1.8939, 1.8965, 2.3356, 9.4583, 11.7973, 12.5932]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
128,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1719.792931,1732.890935,13.098003999999944,2.8206,3.0979,0.2772999999999999,3.0707,3.0798,0.0091000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.0023],[4.0705],"[0.8504, 0.8675, 2.2011000000000003, 2.2132, 2.2274000000000003, 2.2386, 2.2639, 2.2889, 3.0798, 3.0903]","[0.8606, 2.1997, 2.2098, 2.2221, 2.2338, 2.2584, 2.2847, 3.0731, 3.0867]",0.0082,0.0086,100,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
