Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
34,0,,0,0,1,0,,,,,0,528.360613,543.695516,15.334903000000056,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.3347000000000016,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[0.0106],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
35,1,,0,0,1,0,,,,,0,543.709413,559.048116,15.33870300000001,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000002,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
36,0,,0,0,1,0,,,,,0,559.060113,574.395016,15.334903000000056,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.3347000000000016,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,"[14.9218, 15.1953]","[14.9773, 15.2319]",[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
37,1,,0,0,1,0,,,,,0,574.408013,589.746716,15.33870300000001,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000002,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,"[13.8143, 13.9928]","[13.8902, 14.0119]","[5.4245, 14.1207, 14.2835, 14.4413, 14.7262, 14.8922]","[5.4533000000000005, 14.1573, 14.3532, 14.4794, 14.7864, 14.9285]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
38,0,,1,0,0,0,1.0,,0.0,,1,589.761613,605.030316,15.26870299999996,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.2685,0.9338000000000006,aaa,aaa,1,,0,1,0,1,-70.0,,"[5.2685, 5.429]","[5.328600000000001, 5.438000000000001]","[5.9264, 6.0696, 6.981400000000001]","[5.9813, 6.1187000000000005, 7.0418]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
39,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,605.044213,620.267416,15.223203000000012,2.8206,3.8301,1.0094999999999996,4.3385,5.223,0.8845000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[7.886500000000001, 12.3044]","[7.9253, 12.3705]","[5.223, 7.9103, 12.6421, 12.7874]","[5.2715000000000005, 7.9215, 12.6886, 12.8465]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
40,0,0.0,0,0,1,0,,1.0,,,0,620.283613,635.618516,15.334903000000056,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.3347000000000016,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
41,1,,0,0,1,0,,,,,0,635.634013,650.972716,15.33870300000001,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000002,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,"[10.7845, 10.987, 11.2816]","[10.8307, 11.0434, 11.311]",[11.2916],[11.3087],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
42,0,,0,0,1,0,,,,,0,650.985713,666.320616,15.33490299999994,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.3347000000000016,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,"[7.9184, 8.055, 9.48, 9.5815]","[7.9496, 8.0572, 9.4912, 9.5825]","[8.4541, 8.5478, 9.0651, 9.1177, 9.3395, 9.3753, 9.4065, 9.4374, 9.4584]","[8.510900000000001, 8.5822, 9.0748, 9.1546, 9.3575, 9.3765, 9.4234, 9.4527, 9.4927]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
43,1,,0,0,1,0,,,,,0,666.334513,681.673216,15.33870300000001,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000002,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
44,0,,0,0,1,0,,,,,0,681.687313,697.0222160000003,15.33490299999994,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.3347000000000016,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
45,1,,0,0,1,0,,,,,0,697.035313,712.374016,15.33870300000001,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000002,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
46,0,,0,0,1,0,,,,,0,712.389113,727.724016,15.334903000000056,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.3347000000000016,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
47,1,,0,0,1,0,,,,,0,727.7388129999997,743.0775160000003,15.338702999999896,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000002,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
48,0,,0,1,0,0,0.0,,1.0,,1,743.092013,763.245817,20.15380400000004,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.1536,0.8189000000000002,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],"[5.1536, 6.772, 6.939900000000001, 7.035]","[5.1845, 6.8398, 6.9493, 7.0799]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
49,1,1.0,0,0,1,0,,0.0,,,0,763.268313,778.607016,15.33870300000001,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000002,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
50,0,,0,0,1,0,,,,,0,778.622013,793.956916,15.33490299999994,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.3347000000000016,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],"[14.7894, 14.9271, 15.0351, 15.2909]","[14.840800000000002, 14.9607, 15.0745]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
51,1,,1,0,0,0,1.0,,1.0,,1,794.019113,808.851716,14.832603000000065,2.8206,3.8301,1.0094999999999996,4.3385,4.8324,0.4939,iaa,iaa,1,,0,0,1,1,70.0,,[5.3772],[5.412100000000001],"[4.8324, 5.0692, 5.3959]","[4.8867, 5.1261, 5.4059]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
52,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,808.867713,823.218516,14.350803000000043,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.3506,0.0159000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.3506],[4.3583],"[5.091600000000001, 5.2479000000000005]","[5.1387, 5.3026]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
53,1,0.0,0,0,1,0,,1.0,,,0,823.232713,838.571416,15.33870300000001,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000002,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[6.3114, 6.5742, 6.8424000000000005, 7.7334]","[6.3673, 6.6309000000000005, 6.8822, 7.802300000000001]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
54,0,,1,0,0,0,1.0,,0.0,,1,838.585413,852.935216,14.349802999999952,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.3496000000000015,0.0149000000000008,aaa,aaa,1,,0,1,0,1,-70.0,,[4.349600000000001],[4.3608],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
55,1,0.0,0,0,1,0,,1.0,,,0,852.949013,868.287717,15.338704000000009,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000002,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.0113, 0.0355]","[0.0162, 0.038]","[15.0008, 15.2593]","[15.0533, 15.3054]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
56,0,,1,0,0,0,1.0,,0.0,,1,868.3037130000001,882.6545160000003,14.350802999999928,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.3506,0.0159000000000002,aaa,aaa,1,,0,1,0,1,-70.0,,"[0.0094, 0.0338, 4.3506, 4.5323]","[0.0137, 0.0352, 4.3602, 4.5331]",[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
57,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,882.6676130000003,897.667316,14.99970300000007,2.8206,3.8301,1.0094999999999996,4.3385,4.9995,0.6610000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.0131, 0.0389, 0.0614, 9.711, 9.7798, 10.0359, 10.5414, 10.9631, 11.1066, 11.3782]","[0.0199, 0.044, 0.0673, 9.7679, 9.7825, 10.0638, 10.5838, 10.9882, 11.1498, 11.4233]","[4.9995, 5.2676, 12.038, 13.5417]","[5.0585, 5.3124, 12.086, 13.6079]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
58,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,897.6846130000001,912.460316,14.77570300000002,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.7755,0.4408000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.7755, 9.9203]","[4.8112, 10.3936]","[5.1365, 5.3179, 5.4825]","[5.1954, 5.3843000000000005, 5.5423]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
59,1,0.0,0,0,1,0,,1.0,,,0,912.472913,927.811617,15.338704000000009,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000002,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],[12.1519],[12.1937],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
60,0,,0,0,1,0,,,,,0,927.826313,943.161216,15.33490299999994,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.3347000000000016,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
61,1,,0,0,1,0,,,,,0,943.174713,958.513416,15.33870300000001,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000002,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
62,0,,0,0,1,0,,,,,0,958.526313,973.861216,15.334903000000056,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.3347000000000016,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
63,1,,0,0,1,0,,,,,0,973.875313,989.214016,15.33870300000001,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000002,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
64,0,,0,0,1,0,,,,,0,989.229313,1004.564216,15.33490299999994,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.3347000000000016,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
65,1,,0,1,0,0,0.0,,0.0,,1,1004.579813,1024.857317,20.27750400000001,2.8206,3.8301,1.0094999999999996,4.3385,5.2773,0.9388000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[5.2773],[5.3036],"[6.577100000000001, 6.814100000000001]","[6.6267000000000005, 6.854900000000001]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
66,0,1.0,0,0,1,0,,0.0,,,0,1024.868913,1040.203816,15.33490299999994,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.3347000000000016,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
67,1,,1,0,0,0,1.0,,1.0,,1,1040.2161130000004,1055.342816,15.126703000000136,2.8206,3.8301,1.0094999999999996,4.3385,5.1265,0.7880000000000003,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[5.1265, 5.3458000000000006, 5.4847]","[5.1502, 5.3851, 5.4910000000000005]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
68,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1055.355313,1069.705916,14.350602999999865,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.3504000000000005,0.0157000000000007,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.3504000000000005, 4.990200000000001, 5.2313]","[4.3578, 5.0513, 5.258]","[9.6598, 9.8269, 10.1036, 10.3845, 10.5969, 10.7513, 11.0326, 11.29, 11.4797]","[9.6776, 9.881, 10.1591, 10.4269, 10.6231, 10.7929, 11.0947, 11.3584, 11.5422]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
69,1,0.0,0,0,1,0,,1.0,,,0,1069.721013,1085.059716,15.338702999999896,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000002,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
70,0,,1,0,0,0,1.0,,0.0,,1,1085.075113,1099.424516,14.349402999999938,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.3492000000000015,0.0145000000000008,aaa,aaa,1,,0,1,0,1,-70.0,,"[4.349200000000001, 13.8434]","[4.3577, 13.9764]",[14.2126],[14.2531],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250730-165942,2025-07-30,16:59:54.743678,18:00:01.029296
